date,t,co,no,no2,so2,c10h16,c5h8
2008-05-20,286.6198,6.289798e-07,5.4423093e-09,1.686501e-08,1.728148e-08,2.8048293e-09,1.3201515e-08
2008-05-21,286.11615,9.0415375e-07,1.4555962e-08,1.8607848e-08,2.1754522e-08,4.335516e-09,1.8684835e-08
2008-05-22,286.8349,1.4044712e-06,3.9399744e-08,2.8279024e-08,2.8161516e-08,6.566932e-09,2.574919e-08
2008-05-23,286.10553,1.6296266e-06,5.5992246e-08,4.6587765e-08,3.75412e-08,6.153204e-09,2.2953873e-08
2008-05-24,285.73776,6.187484e-07,3.3256986e-09,1.9277646e-08,2.0366514e-08,1.5997804e-09,8.685964e-09
2008-05-25,284.80286,4.4215273e-07,3.2222214e-09,1.1927736e-08,1.4010874e-08,1.1478106e-09,6.904667e-09
2008-05-26,285.89996,3.8164424e-07,1.3152036e-09,1.3884883e-08,1.4470857e-08,8.7113544e-10,5.3067923e-09
2008-05-27,286.39563,5.267468e-07,2.6135438e-09,1.543607e-08,1.7945926e-08,1.6946384e-09,8.360721e-09
2008-05-28,286.886,1.1354765e-06,2.176408e-08,2.1123867e-08,2.938289e-08,3.902314e-09,1.5860174e-08
2008-05-29,287.1209,1.7968129e-06,5.0383317e-08,4.474649e-08,3.8143142e-08,5.6792637e-09,2.03077e-08
2008-05-30,287.12726,1.1742823e-06,2.0607478e-08,2.9383534e-08,2.8059377e-08,3.3821501e-09,1.4144741e-08
2008-05-31,287.78015,7.3569436e-07,3.3515803e-09,2.1155019e-08,2.0969955e-08,1.9587392e-09,1.00875495e-08
2008-06-01,287.8375,1.2657038e-06,2.987418e-08,2.8931575e-08,2.4873993e-08,4.1934265e-09,1.665367e-08
2008-06-02,288.12146,6.6928595e-07,3.4517813e-09,1.9509475e-08,2.129151e-08,1.7509366e-09,8.044762e-09
2008-06-03,287.24576,4.1302235e-07,1.1355619e-09,1.5467164e-08,1.4398706e-08,6.8430134e-10,4.821374e-09
2008-06-04,284.81296,4.9554296e-07,9.620922e-10,1.8246062e-08,1.7454896e-08,9.355502e-10,5.1141797e-09
2008-06-05,282.60413,7.820555e-07,1.4226465e-08,2.2330195e-08,3.707798e-08,2.0279587e-09,8.875754e-09
2008-06-06,283.57462,1.5415264e-06,5.2833922e-08,2.07672e-08,4.6118952e-08,4.0080472e-09,1.44218255e-08
2008-06-07,284.41217,1.5079521e-06,4.4170452e-08,2.204128e-08,4.1640533e-08,4.163623e-09,1.4902376e-08
2008-06-08,285.22018,2.1317446e-06,6.382214e-08,1.2526052e-08,4.3325805e-08,4.500461e-09,1.5781787e-08
2008-06-09,284.49365,5.3570636e-07,3.0741494e-09,1.4093342e-08,1.927246e-08,6.204215e-10,3.3589564e-09
2008-06-10,283.1631,4.0133398e-07,2.0664732e-09,1.1048964e-08,1.2833183e-08,7.4537565e-10,4.4261173e-09
2008-06-11,282.81433,6.482096e-07,5.3543197e-09,1.9012882e-08,1.9647468e-08,1.3289776e-09,6.12584e-09
2008-06-12,284.6493,9.990835e-07,1.6413265e-08,2.1295099e-08,2.984273e-08,2.164638e-09,9.069363e-09
2008-06-13,285.36053,1.911551e-06,5.414861e-08,2.8129751e-08,4.6036565e-08,3.2930085e-09,1.1490053e-08
2008-06-14,284.96906,2.4995747e-06,7.1189e-08,1.0098318e-08,5.4872903e-08,3.1695166e-09,1.07576765e-08
2008-06-15,285.13715,2.4804256e-06,5.5972432e-08,4.307216e-08,5.1950195e-08,2.972907e-09,1.0280109e-08
2008-06-16,283.77246,2.6328955e-06,6.979357e-08,4.131516e-08,5.5937505e-08,2.687406e-09,8.734273e-09
2008-06-17,284.35394,7.204164e-07,2.4619842e-09,2.1940536e-08,2.3908818e-08,6.9161016e-10,3.537934e-09
2008-06-18,285.95905,3.5611043e-07,1.032574e-09,1.0128169e-08,1.3471636e-08,2.5296112e-10,1.5712014e-09
2008-06-19,285.02823,3.242876e-07,8.1428775e-10,9.929262e-09,1.1191824e-08,2.7136168e-10,1.8077996e-09
2008-06-20,285.8129,4.696136e-07,1.7999151e-09,1.4178316e-08,1.6516948e-08,5.669415e-10,3.0096166e-09
2008-06-21,285.95673,6.880058e-07,4.752481e-09,1.8564824e-08,2.13671e-08,1.0361974e-09,4.6902215e-09
