date,t,co
2011-08-25,291.8343,1.5800592e-07
2011-08-26,294.63852,1.8110588e-07
2011-08-27,284.35352,1.0020717e-07
2011-08-28,285.27155,1.09282524e-07
2011-08-29,286.0196,1.508837e-07
2011-08-30,286.4707,1.1987356e-07
2011-08-31,287.03143,1.4722357e-07
2011-09-01,286.443,1.8077276e-07
2011-09-02,287.2562,1.6656148e-07
2011-09-03,289.8503,1.7467308e-07
2011-09-04,290.68073,1.8973081e-07
2011-09-05,286.45538,1.2669516e-07
2011-09-06,285.99792,1.3889468e-07
2011-09-07,285.95303,1.3139916e-07
2011-09-08,286.26855,1.1287215e-07
2011-09-09,288.44507,1.14899535e-07
2011-09-10,290.0836,1.7977234e-07
2011-09-11,290.62848,1.6803934e-07
2011-09-12,288.5734,1.3730029e-07
2011-09-13,289.35895,1.3227974e-07
2011-09-14,286.44998,1.3731997e-07
2011-09-15,286.01422,1.501573e-07
2011-09-16,286.2987,1.7641537e-07
2011-09-17,288.19373,1.7975668e-07
2011-09-18,282.7712,1.4265603e-07
2011-09-19,277.93713,1.1399179e-07
2011-09-20,280.22406,1.3659785e-07
2011-09-21,281.9736,1.5960843e-07
2011-09-22,282.62543,1.8085191e-07
2011-09-23,284.1648,1.7846321e-07
2011-09-24,285.0215,1.8809044e-07
2011-09-25,285.35507,2.1405624e-07
2011-09-26,285.55438,2.0660704e-07
2011-09-27,286.3208,2.3765023e-07
2011-09-28,286.48645,2.215412e-07
2011-09-29,285.76764,2.1089205e-07
2011-09-30,286.3462,1.796603e-07
2011-10-01,286.72473,2.2031644e-07
2011-10-02,286.444,2.2143134e-07
2011-10-03,286.16974,2.1523897e-07
2011-10-04,286.16537,2.1550947e-07
2011-10-05,284.93732,1.8785637e-07
2011-10-06,285.09677,1.9686165e-07
2011-10-07,278.37814,1.1624738e-07
2011-10-08,275.34265,1.1644334e-07
2011-10-09,275.61392,1.2322506e-07
2011-10-10,279.0844,1.23245e-07
2011-10-11,284.1272,1.1453466e-07
2011-10-12,282.58636,1.2363081e-07
2011-10-13,280.7859,1.1564109e-07
2011-10-14,278.05743,1.199747e-07
2011-10-15,276.40024,1.5869712e-07
2011-10-16,277.57965,2.2102866e-07
2011-10-17,277.53516,2.3410895e-07
2011-10-18,279.84937,1.693969e-07
2011-10-19,277.51578,1.9187613e-07
2011-10-20,274.95325,1.3996565e-07
2011-10-21,273.70493,2.0372399e-07
2011-10-22,273.54425,1.7862205e-07
2011-10-23,274.03214,2.026825e-07
2011-10-24,275.92114,1.95425e-07
2011-10-25,278.7701,2.0931756e-07
2011-10-26,279.3844,2.0680994e-07
2011-10-27,277.97736,2.6364134e-07
2011-10-28,279.4605,2.3165815e-07
2011-10-29,278.10864,2.7890354e-07
2011-10-30,278.26553,2.4019766e-07
2011-10-31,277.32834,2.8443762e-07
2011-11-01,277.92337,2.3988187e-07
2011-11-02,277.74588,2.5044096e-07
