date,concentration,t,co,no,no2,so2,c10h16,c5h8
2012-05-25,57.30865168539328,270.32477,1.1538219e-07,5.719783e-12,2.0209813e-11,2.7772090000000003e-11,9.999995e-26,9.999995e-26
2012-05-26,41.60937499999999,270.75057999999996,1.1452442500000001e-07,5.8074916e-12,2.1327603e-11,2.6108034e-11,9.999993e-26,9.999995e-26
2012-05-27,27.82270833333333,271.0209,1.1285225e-07,1.0704903e-11,4.3591256e-11,3.0991383000000005e-11,9.999995e-26,9.999995e-26
2012-05-28,43.140470588235296,272.82745,1.1427139e-07,1.019943e-11,3.3283397e-11,3.2207795e-11,9.999993e-26,9.999995e-26
2012-05-29,27.645421686746985,272.44226000000003,1.12397345e-07,6.8309954e-12,2.7866692e-11,2.3932441000000002e-11,9.999993e-26,9.999995e-26
2012-05-30,66.59813953488374,273.7213,1.0837698e-07,7.306871e-12,2.68138e-11,1.5552632e-11,9.999995e-26,9.999995e-26
2012-05-31,73.75604166666666,276.24172999999996,1.0401253000000001e-07,1.37190285e-11,4.9624752e-11,1.525149e-11,9.9999903e-26,9.999995e-26
2012-06-01,58.52094594594594,274.49426,1.05502295e-07,1.3390026e-11,7.068276500000001e-11,1.7304415e-11,9.999995e-26,9.999995e-26
2012-06-02,36.21180208333333,273.6986,1.05696756e-07,1.02005245e-11,3.7143892e-11,3.4995946999999995e-11,9.9999965e-26,9.999995e-26
2012-06-03,8.64275294117647,273.10712,1.03370695e-07,8.001282e-12,2.8154177000000002e-11,2.3103892e-11,9.999993e-26,9.999995e-26
2012-06-04,3.1608996666666664,275.43256,9.5870476e-08,8.769956e-12,2.7927176000000002e-11,6.120522e-11,9.999993e-26,9.9999903e-26
2012-06-05,8.81030729166667,273.22302,9.715373e-08,1.10387645e-11,4.172973e-11,1.9501670000000002e-11,9.999993999999999e-26,9.9999903e-26
2012-06-06,8.898853932584274,272.50385,1.0214103999999999e-07,8.411011e-12,3.9816248e-11,4.320666e-12,9.999993e-26,9.9999965e-26
2012-06-07,2.355683124999999,272.6074,1.0388331599999999e-07,6.888867999999999e-12,3.5512884e-11,1.4536007999999998e-11,9.999995e-26,9.999995e-26
2012-06-08,9.579226966292136,272.08997,1.0598600999999999e-07,6.3932787e-12,3.046533e-11,1.9318623e-11,9.999993e-26,9.999993999999999e-26
